x_m,solid_temperature_C,water_bulk_temperature_C,heater_input_W_per_m,heat_to_water_W_per_m,heat_to_ambient_W_per_m
0.023250000000000003,146.46623671454066,21.141760232105266,100000.0,97373.4785350223,59.74379362297951
0.023333333333333338,146.47122596936623,21.180580142407905,100000.0,97347.19309823148,59.74618846529579
0.02341666666666667,146.4759946754208,21.21938953953974,100000.0,97320.74446987918,59.74847744420198
0.023500000000000004,146.48054058335183,21.258188358094085,100000.0,97294.13095310293,59.75065948000887
0.023583333333333338,146.48486142977333,21.296976531985596,100000.0,97267.35084066392,59.7527334862912
0.02366666666666667,146.48895493712067,21.33575399444612,100000.0,97240.40241483747,59.754698369817916
0.023750000000000004,146.49281881350424,21.37452067802049,100000.0,97213.28394730268,59.75655303048203
0.023833333333333335,146.4964507525625,21.413276514562295,100000.0,97185.99369903134,59.75829636123
0.02391666666666667,146.49984843331384,21.452021435229558,100000.0,97158.5299201764,59.759927247990646
0.024000000000000004,146.50300952000762,21.49075537048042,100000.0,97130.89084995943,59.761444569603654
0.024083333333333335,146.50593166197459,21.52947825006878,100000.0,97103.07471655788,59.762847197747796
0.02416666666666667,146.50861249347574,21.56819000303981,100000.0,97075.0797369911,59.76413399686835
0.024250000000000004,146.51104963355084,21.606890557725528,100000.0,97046.90411700605,59.7653038241044
0.024333333333333335,146.5132406858656,21.645579841740282,100000.0,97018.54605096216,59.76635552921549
0.02441666666666667,146.51518323855794,21.684257781976157,100000.0,96990.00372171534,59.76728795450781
0.024500000000000004,146.5168748640835,21.722924304598397,100000.0,96961.2753005016,59.76809993476007
0.024583333333333336,146.51831311905983,21.76157933504073,100000.0,96932.35894681959,59.76879029714871
0.02466666666666667,146.51949554410993,21.800222798000657,100000.0,96903.2528083126,59.769357861172765
0.024750000000000005,146.52041966370447,21.838854617434727,100000.0,96873.95502064984,59.76980143857814
